date,adj_close,close,high,low,open,volume,ticker,pe,roe,de,revenue_growth_yoy,profit_margin,dividend_yield,market_cap,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2022-08-29,568.9354248046875,593.7000122070312,600.5,577.5,577.5,654466,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.209999084472656,0.0,-0.007117487241354081,-0.0029389536722211895,0.3514937959919948,55.0,24392.397775801175,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.009453458942172,19.429668636729147,22.589238281155197,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0029389536722211895,-0.0,0.0,0.0,-0.0,0.9078292786682506,-0.09217072133174942
2022-08-30,598.4027099609375,624.4500122070312,641.75,597.2750244140625,597.2750244140625,6575042,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.209999084472656,0.0,-0.005376353274697765,0.05179383420540851,0.33767247284160484,55.0,25410.84900439962,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.02234563250119,19.442560810288164,22.602130454714214,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.05179383420540851,0.0,0.0,0.0,0.0,0.9078292786682506,-0.09217072133174942
2022-09-01,605.1107177734375,631.4500122070312,638.8499755859375,619.0499877929688,621.5,2120448,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,25.559999465942383,0.0,0.003025787931220991,0.011209864461783736,0.34574466831885686,55.0,25522.805010987624,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.031049910525482,19.451265088312457,22.610834732738507,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.0,True,0.25,631.4500122070312,2022-09-01,631.4500122070312,,0.0,0,0.0,0.011209864461783736,0.0,0.25,0.000125,-0.000125,0.907715800008417,-0.092284199991583
2022-09-02,598.2111206054688,624.25,636.4500122070312,622.5,636.0,803414,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,25.469999313354492,0.0,-0.007843201335224537,-0.011402347086614029,0.3639065465258595,55.0,24976.149247962567,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.03692668960989,19.457141867396864,22.616711511822913,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,631.4500122070312,,0.0,0,0.0,-0.011402347086614029,-0.002850586771653507,0.0,0.0,-0.002850586771653507,0.9051282773564922,-0.09487172264350785
2022-09-05,620.5391845703125,647.5499877929688,652.5,620.5,626.0,2385302,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,25.469999313354492,0.0,-0.007843201335224537,0.03732477019298153,0.32974994913592587,55.0,24961.57416363126,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.040894454921443,19.461109632708418,22.620679277134467,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,647.5499877929688,,0.0,0,0.0,0.03732477019298153,0.009331192548245382,0.0,0.0,0.009331192548245382,0.9135742035933672,-0.08642579640663284
2022-09-06,634.6259155273438,662.25,670.9500122070312,648.5,654.9000244140625,4464668,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.90999984741211,0.0,-0.0024322899921548347,0.02270096901265184,0.3197387444941104,55.0,24899.41002890025,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.04357333077188,19.463788508558856,22.623358152984906,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,662.25,,0.0,0,0.0,0.02270096901265184,0.00567524225316296,0.0,0.0,0.00567524225316296,0.9187589585149999,-0.08124104148500011
2022-09-07,679.2363891601562,700.7750244140625,719.0,655.5,657.5,8360578,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,24.639999389648438,0.0,0.01981096263259441,0.05817293229756504,0.3856112683894939,55.0,26227.539466680173,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.045382000201286,19.46559717798826,22.62516682241431,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,700.7750244140625,,0.0,0,0.0,0.05817293229756504,0.01454323307439126,0.0,0.0,0.01454323307439126,0.9321206841878685,-0.06787931581213147
2022-09-08,688.492919921875,710.3250122070312,725.9500122070312,703.0750122070312,710.4749755859375,4925486,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,23.610000610351562,0.0,0.017632999663221183,0.013627751361364071,0.36068708268608707,55.0,26186.452082002546,5.947800214495799,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.11694820580167,21.068629576841413,19.48884475462839,22.648414399054438,0.6496802910004076,16.11694820580167,4.999999999999999,56.45903524384075,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.013627751361364071,0.0034069378403410178,0.0,0.0,0.0034069378403410178,0.9352963614185927,-0.06470363858140726
2022-09-09,672.5484008789062,693.875,714.0,688.0,714.0,2353400,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,22.790000915527344,0.0,0.00910429897906151,-0.02315843018947039,0.36355457212616477,55.0,26090.12151870204,7.116569652469266,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.200563663709584,21.111487064816107,19.53170224260308,22.69127188702913,0.6496802910004076,16.200563663709584,4.999999999999999,56.75194727809631,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.02315843018947039,-0.005789607547367598,0.0,0.0,-0.005789607547367598,0.9298813625454982,-0.07011863745450175
2022-09-12,676.9585571289062,698.4249877929688,707.4749755859375,694.5499877929688,696.0,1439820,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,23.8700008392334,0.0,0.00814897480567911,0.006557359456629497,0.35617502202758167,55.0,25722.703962025604,6.318671125485648,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.143480847775017,21.12187992992758,19.542095107714555,22.701664752140605,0.6496802910004076,16.143480847775017,4.999999999999999,56.55198133693214,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.006557359456629497,0.0016393398641573742,0.0,0.0,0.0016393398641573742,0.9314057541320561,-0.06859424586794394
2022-09-13,677.5643920898438,699.0499877929688,705.5,695.5750122070312,701.9500122070312,1245750,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,27.270000457763672,0.0,-0.037240211843445836,0.0008948706173514953,0.2752215062348467,55.0,25441.939199564127,5.094442162757944,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.055897735163775,21.100446264180082,19.520661441967057,22.680231086393107,0.6496802910004076,16.055897735163775,4.999999999999999,56.24517027204931,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.0008948706173514953,0.00022371765433787383,0.0,0.0,0.00022371765433787383,0.9316141260426072,-0.06838587395739282
2022-09-14,668.865234375,690.0750122070312,695.125,683.0250244140625,684.5,1158046,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.15999984741211,0.0,-0.002998455133324529,-0.012838818028268917,0.2819861157030077,55.0,25305.99848036012,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.083780321646145,19.50399549943312,22.66356514385917,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.012838818028268917,-0.003209704507067229,0.0,0.0,-0.003209704507067229,0.9286239199834007,-0.07137608001659934
2022-09-15,658.494140625,679.375,695.8499755859375,675.5250244140625,690.0750122070312,1211100,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.270000457763672,0.0,0.003308289033129741,-0.01550557840488953,0.28203503783268297,55.0,25410.45947440184,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.07252814630983,19.492743324096804,22.652312968522853,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.01550557840488953,-0.0038763946012223827,0.0,0.0,-0.0038763946012223827,0.925024207233411,-0.07497579276658894
2022-09-16,646.5721435546875,667.0750122070312,677.4749755859375,662.5,675.5,1754108,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,26.299999237060547,0.0,-0.00899278272097681,-0.018104857836936494,0.2880611861779112,55.0,25789.161174071283,5.431635090392384,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.08002100544397,21.074962127761175,19.49517730554815,22.6547469499742,0.6496802910004076,16.08002100544397,4.999999999999999,56.329676131940076,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.018104857836936494,-0.004526214459234124,0.0,0.0,-0.004526214459234124,0.9208373492914895,-0.07916265070851047
2022-09-19,635.3529052734375,655.5,668.9000244140625,651.7999877929688,667.0999755859375,1004564,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,25.760000228881836,0.0,0.006049514214592877,-0.017351889960223632,0.27259182201011495,55.0,26105.239690002632,11.4747786042695,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.512356242573563,21.217045295657766,19.63726047344474,22.79683011787079,0.6496802910004076,16.512356242573563,4.999999999999999,57.84418310178113,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.017351889960223632,-0.004337972490055908,0.0,0.0,-0.004337972490055908,0.9168427822024471,-0.08315721779755292
2022-09-20,652.8239135742188,673.5250244140625,682.9000244140625,660.5499877929688,663.5,1235076,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,27.15999984741211,0.0,-0.014732347820122893,0.027498130303680313,0.2338515577134174,55.0,25673.797944624148,10.253647991820012,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.424994790427466,21.284595639795448,19.704810817582423,22.864380462008473,0.6496802910004076,16.424994790427466,4.999999999999999,57.538148532290236,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.027498130303680313,0.006874532575920078,0.0,0.0,0.006874532575920078,0.923145647775695,-0.07685435222430503
2022-09-21,642.0892944335938,662.4500122070312,679.2249755859375,660.375,674.0,677480,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,27.989999771118164,0.0,-0.02075069562639198,-0.016443356676563048,0.1908376739895634,55.0,25470.34666286386,8.273646990954157,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.283342651890557,21.284188619022114,19.70440379680909,22.86397344123514,0.6496802910004076,16.283342651890557,4.999999999999999,57.04192908801964,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.016443356676563048,-0.004110839169140762,0.0,0.0,-0.004110839169140762,0.9193507444879968,-0.08064925551200319
2022-09-22,639.0845947265625,659.3499755859375,667.5,656.7750244140625,658.9749755859375,610280,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,27.350000381469727,0.0,-0.01682770062198946,-0.0046796536553235235,0.19649061618880645,55.0,25193.833521964272,6.050874816721239,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.12432231209136,21.232257624618146,19.65247280240512,22.81204244683117,0.6496802910004076,16.12432231209136,4.999999999999999,56.48486736302269,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.0046796536553235235,-0.0011699134138308809,0.0,0.0,-0.0011699134138308809,0.9182751837200049,-0.08172481627999506
2022-09-23,632.6390380859375,652.7000122070312,663.7999877929688,650.5,660.9749755859375,599164,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,29.920000076293945,0.0,-0.01584786092205892,-0.01008563528495876,0.20598795801041778,55.0,25112.14319099336,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.172774060580927,19.592989238367903,22.752558882793952,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.01008563528495876,-0.00252140882123969,0.0,0.0,-0.00252140882123969,0.9159598365714477,-0.08404016342855225
2022-09-26,607.4623413085938,626.7249755859375,649.2249755859375,622.5250244140625,645.5,1150198,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,32.2599983215332,0.0,-0.015780991406058154,-0.03979628640309363,0.2550125889144346,55.0,25796.747269904892,10.320157559261354,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.4297529811845,21.256251130540278,19.676466308327253,22.836035952753303,0.6496802910004076,16.4297529811845,4.999999999999999,57.55481687770016,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.03979628640309363,-0.009949071600773407,0.0,0.0,-0.009949071600773407,0.9068468865739657,-0.09315311342603427
2022-09-27,607.77734375,627.0499877929688,635.9000244140625,624.4000244140625,630.0,604750,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,32.599998474121094,0.0,-0.004253899314084708,0.0005185882479430415,0.2619032152940235,55.0,25525.147206602007,9.592312999684806,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.37768192751261,21.295696728296978,19.715911906083953,22.875481550510003,0.6496802910004076,16.37768192751261,4.999999999999999,57.372407564416726,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.0005185882479430415,0.00012964706198576037,0.0,0.0,0.00012964706198576037,0.906964456608481,-0.09303554339151898
2022-09-28,596.7034912109375,615.625,626.9749755859375,614.0999755859375,622.4500122070312,735880,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,30.18000030517578,0.0,0.019717396498601936,-0.01822021850790767,0.23697119129471403,55.0,25681.644090856433,12.691165797772731,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.599378343660028,21.394344708417247,19.814559886204222,22.97412953063027,0.6496802910004076,16.599378343660028,4.999999999999999,58.14902889575502,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.01822021850790767,-0.004555054626976918,0.0,0.0,-0.004555054626976918,0.902833183963903,-0.097166816036097
2022-09-29,594.4257202148438,613.2750244140625,627.4000244140625,612.5,627.4000244140625,576596,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,31.84000015258789,0.0,-0.012568523634126638,-0.003817219225888291,0.2404923830347614,55.0,25449.20963334518,10.713392733995216,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.457885594968346,21.414985339249718,19.835200517036693,22.994770161462743,0.6496802910004076,16.457885594968346,4.999999999999999,57.65336780761826,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.003817219225888291,-0.0009543048064720727,0.0,0.0,-0.0009543048064720727,0.9019716059170038,-0.09802839408299624
2022-09-30,603.8034057617188,622.9500122070312,625.75,605.625,608.5499877929688,816456,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,31.6200008392334,0.0,-0.009138341542900608,0.015775936419736736,0.22568745604003243,55.0,25296.013886150755,8.149569278068695,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.274465952652875,21.369339001262,19.789554179048974,22.949123823475023,0.6496802910004076,16.274465952652875,4.999999999999999,57.010833258417804,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.015775936419736736,0.003943984104934184,0.0,0.0,0.003943984104934184,0.9055289675938424,-0.09447103240615762
2022-10-03,595.879638671875,614.7750244140625,627.6500244140625,613.5,622.5,580262,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,30.100000381469727,0.0,0.027009212066505306,-0.013123023730276295,0.17808347272639358,55.0,24944.49576454779,5.542364439563482,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.087942743413816,21.277930199919382,19.698145377706357,22.857715022132407,0.6496802910004076,16.087942743413816,4.999999999999999,56.35742665130148,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.013123023730276295,-0.003280755932569074,0.0,0.0,-0.003280755932569074,0.9025581480612958,-0.09744185193870425
2022-10-04,608.8193359375,628.125,629.875,621.4249877929688,626.5,487942,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,29.06999969482422,0.0,0.037203330213552155,0.02171522110655233,0.19373517696863377,55.0,25276.330893155613,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.20361034987594,19.623825527662916,22.783395172088966,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.02171522110655233,0.005428805276638082,0.0,0.0,0.005428805276638082,0.9074579604979636,-0.09254203950203643
2022-10-06,616.2098999023438,635.75,644.7750244140625,630.5999755859375,631.2750244140625,694192,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,30.520000457763672,0.0,-0.014023083851657847,0.01213930348258696,0.18006183335613166,55.0,25349.758305839314,5.116863527961705,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.057501792095387,21.15614842470768,19.576363602494656,22.735933246920705,0.6496802910004076,16.057501792095387,4.999999999999999,56.25078941940143,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,0.01213930348258696,0.00303482587064674,0.0,0.0,0.00303482587064674,0.9102119373930071,-0.0897880626069929
2022-10-07,614.9256591796875,634.4249877929688,637.5750122070312,629.0,635.75,478378,CDSL.NS,62.440426,28.138999999999996,0.0013900000000000002,-4.8,39.777002,87.0,295714095104,31.360000610351562,0.0,-0.02370417239152589,-0.0020841717766909573,0.1789050892221821,55.0,25020.66963009304,5.0,100.0,100.0,0.0,9.69,75.62,75.0,11.06,0.61,RECOVERY,56.98,True,0.28546269230769233,21.049141206092898,21.121388184243283,19.54160336203026,22.701173006456308,0.6496802910004076,16.049141206092898,4.999999999999999,56.221501578195635,0.4437778170435096,0.2506157542615415,0.30560642869494903,-0.1625,-0.1618524649153274,32.15079170135103,False,False,"📊 BALANCED SCENARIO
Components aligned: F=62%, T=5%, M=81%",17.655938884903847,0.25,0.25,False,0.25,631.4500122070312,2022-09-01,710.3250122070312,,0.0,0,0.0,-0.0020841717766909573,-0.0005210429441727393,0.0,0.0,-0.0005210429441727393,0.9097376778853267,-0.09026232211467333
