date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,sma_200,trend_positive,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2020-09-16,2.1700000762939453,2.1700000762939453,2.259999990463257,1.7575000524520874,1.7575000524520874,77025200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,217.00000762939453,26.040000915527344,-0.003968621719216969,-0.003968621719216969,0.22425953714648816,1.0235913350104524,25.0,63.71120628125546,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550197399132,32.34935550845578,0.05797663961162065,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-17,2.299999952316284,2.299999952316284,2.442500114440918,2.1024999618530273,2.1424999237060547,68106800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,229.99999523162842,26.459999084472656,-0.008795262741012055,-0.008795262741012055,0.05990777486255228,0.9516087451002853,25.0,65.00675092901315,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405501990734276,32.34935549171283,0.05797663549784536,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-18,2.367500066757202,2.367500066757202,2.442500114440918,2.2274999618530273,2.299999952316284,69630000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,236.75000667572021,25.829999923706055,-0.015453794955930578,-0.015453794955930578,0.029347876452318955,0.5752834121593595,25.0,65.20022419506414,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502005519732,32.349355476927364,0.05797663186503119,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-21,2.1875,2.1875,2.4000000953674316,2.0950000286102295,2.3375000953674316,30559200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,218.75,27.780000686645508,-0.011129571279935746,-0.011129571279935746,-0.0760295931073619,0.7361278615777156,25.0,65.7206641321523,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502018576552,32.349355463870545,0.057976628656946666,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-22,2.640000104904175,2.640000104904175,2.7925000190734863,2.4749999046325684,2.612499952316284,139010000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,264.0000104904175,26.860000610351562,0.010184379483847206,0.010184379483847206,0.20685719081333698,0.9114952128984041,25.0,64.49095254146204,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502030106838,32.34935545234026,0.057976625823934584,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-23,2.509999990463257,2.509999990463257,2.7149999141693115,2.4800000190734863,2.6500000953674316,42604800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,250.99999904632568,28.579999923706055,-0.023190958000678163,-0.023190958000678163,-0.04924246563453705,1.1132397272803778,25.0,64.71423908188262,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502040289065,32.349355442158036,0.057976623322143435,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-24,2.2850000858306885,2.2850000858306885,2.452500104904175,2.252500057220459,2.427500009536743,31755200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,228.50000858306885,28.510000228881836,0.002665464023424269,0.002665464023424269,-0.08964139660854797,1.1531955018033706,25.0,65.24599504910584,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502049280837,32.34935543316627,0.057976621112848584,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-25,2.505000114440918,2.505000114440918,2.5450000762939453,2.2750000953674316,2.297499895095825,30060800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,250.5000114440918,26.3799991607666,0.016166958226671246,0.016166958226671246,0.09628009643170343,1.2954133050339893,25.0,62.30397452436844,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502057221337,32.34935542522576,0.05797661916185289,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-28,2.5225000381469727,2.5225000381469727,2.565000057220459,2.387500047683716,2.5399999618530273,27057200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,252.25000381469727,26.190000534057617,0.016609348926481804,0.016609348926481804,0.0069859971682917354,1.2654872252054563,25.0,61.45774604896087,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502064233477,32.34935541821362,0.05797661743895737,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-29,2.5875000953674316,2.5875000953674316,2.6624999046325684,2.4825000762939453,2.5,20950400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,258.75000953674316,26.270000457763672,-0.005446025646855923,-0.005446025646855923,0.025768109509408665,1.3481349596760919,25.0,61.16344750596949,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502070425797,32.3493554120213,0.05797661591749374,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-09-30,2.549999952316284,2.549999952316284,2.690000057220459,2.515000104904175,2.5625,24316000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,254.99999523162842,26.3700008392334,0.007581970599847665,0.007581970599847665,-0.014492808374494848,1.2454042812713402,25.0,60.38879118194563,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550207589414,32.34935540655296,0.05797661457391164,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-01,2.442500114440918,2.442500114440918,2.5625,2.422499895095825,2.5225000381469727,18216400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,244.2500114440918,26.700000762939453,0.006420000007290261,0.006420000007290261,-0.04215679995512123,1.177697083393286,25.0,60.31441949826458,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502080723156,32.34935540172395,0.05797661338741409,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-02,2.3475000858306885,2.3475000858306885,2.444999933242798,2.325000047683716,2.3450000286102295,17362000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,234.75000858306885,27.6299991607666,-0.009494458004693396,-0.009494458004693396,-0.03889458512143196,1.2240675606176135,25.0,60.8423460389201,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550208498759,32.34935539745951,0.05797661233963559,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-05,2.365000009536743,2.365000009536743,2.3975000381469727,2.3125,2.359999895095825,11220000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,236.50000095367432,27.959999084472656,0.017733086187020408,0.017733086187020408,0.007454706311485371,1.1510260508326706,25.0,59.89569880602558,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502088753444,32.349355393693656,0.05797661141435784,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-06,2.2825000286102295,2.2825000286102295,2.4600000381469727,2.2750000953674316,2.390000104904175,18141600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,228.25000286102295,29.479999542236328,-0.014215967009112207,-0.014215967009112207,-0.034883712724666616,1.1901057714288201,25.0,59.90342246198238,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502092079015,32.34935539036808,0.057976610597258685,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-07,2.3399999141693115,2.3399999141693115,2.390000104904175,2.2925000190734863,2.307499885559082,13234400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,233.99999141693115,28.059999465942383,0.017406673685050666,0.017406673685050666,0.025191625339909596,1.2856132655889818,25.0,59.13799098336895,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550209501578,32.349355387431316,0.05797660987569046,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-08,3.372499942779541,3.372499942779541,3.4100000858306885,2.297499895095825,2.384999990463257,305814400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,337.2499942779541,26.360000610351562,0.008862510057295214,0.008862510057295214,0.44123934465047276,1.726777074244785,25.0,79.02937592826822,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502097609194,32.34935538483791,0.057976609238484196,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-09,3.005000114440918,3.005000114440918,3.700000047683716,2.9749999046325684,3.2074999809265137,308611200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,300.5000114440918,25.0,0.00893015107080064,0.00893015107080064,-0.1089695580649106,1.5627312839716234,25.0,73.76936701219101,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502099899397,32.3493553825477,0.057976608675776725,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-12,2.950000047683716,2.950000047683716,3.192500114440918,2.8499999046325684,2.9149999618530273,94622800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,295.0000047683716,25.06999969482422,0.016087606959996226,0.016087606959996226,-0.018302850137306925,1.454502971647328,25.0,72.44665193994967,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502101921844,32.34935538052525,0.057976608178858045,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-13,2.9700000286102295,2.9700000286102295,3.1050000190734863,2.9124999046325684,2.932499885559082,40718800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,297.00000286102295,26.06999969482422,-0.006526084160733192,-0.006526084160733192,0.006779654441774419,1.5109237896047285,25.0,71.315562114768,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550210370784,32.34935537873926,0.057976607740036476,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-14,3.0625,3.0625,3.1700000762939453,3.012500047683716,3.1675000190734863,43045600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,306.25,26.399999618530273,-0.006283415235342593,-0.006283415235342593,0.03114477121168746,1.4886813954485376,25.0,70.49056342317672,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550210528502,32.34935537716208,0.05797660735251962,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-15,3.4574999809265137,3.4574999809265137,3.7750000953674316,2.997499942779541,2.997499942779541,159579200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,345.74999809265137,26.969999313354492,-0.0012358597557926565,-0.0012358597557926565,0.12897958560865752,1.45719377029718,25.0,72.77842155888573,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502106677808,32.34935537576929,0.05797660701030918,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3103625041246414,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-16,3.327500104904175,3.327500104904175,3.4749999046325684,3.2699999809265137,3.442500114440918,46606400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,332.7500104904175,27.40999984741211,-0.0006042919570593552,-0.0006042919570593552,-0.03759938589717726,1.4632880679717544,25.0,71.45909075397743,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550210790776,32.34935537453934,0.05797660670810818,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.319112504720688,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-19,3.4774999618530273,3.4774999618530273,3.625,3.3450000286102295,3.359999895095825,52676400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,347.74999618530273,29.18000030517578,-0.015203428401004304,-0.015203428401004304,0.04507884364234216,1.333262816371849,25.0,71.14842661910271,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550210899391,32.34935537345319,0.057976606441238934,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3291500043869018,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-20,3.4649999141693115,3.4649999141693115,3.5350000858306885,3.4175000190734863,3.507499933242798,26416000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,346.49999141693115,29.350000381469727,0.004005716435394158,0.004005716435394158,-0.003594550056315482,1.3518307657730526,25.0,70.30127833119604,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502109953076,32.349355372494024,0.05797660620557063,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3391625040769577,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-21,3.5250000953674316,3.5250000953674316,3.6050000190734863,3.450000047683716,3.4749999046325684,21447600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,352.50000953674316,28.649999618530273,-0.0018929287880528056,-0.0018929287880528056,0.01731607003877933,1.3213383675446035,25.0,69.60957645631183,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.4055021108001,32.349355371647,0.05797660599745542,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3498875045776366,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-22,3.7274999618530273,3.7274999618530273,3.9674999713897705,3.547499895095825,3.549999952316284,64848800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,372.74999618530273,28.110000610351562,0.005485292518808249,0.005485292518808249,0.05744676908001267,1.3515092296150077,25.0,69.53901867579935,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502111548092,32.349355370899005,0.05797660581367194,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3613750046491624,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-23,3.75,3.75,3.8450000286102295,3.637500047683716,3.762500047683716,26029200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,375.0,27.549999237060547,0.003395181444149742,0.003395181444149742,0.006036227599526933,1.338644625880113,25.0,68.78464628570968,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.405502112208634,32.34935537023846,0.05797660565137546,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3731875044107438,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-26,3.362499952316284,3.362499952316284,3.862499952316284,3.315000057220459,3.7325000762939453,53505200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,336.2499952316284,32.459999084472656,-0.018479912526513598,-0.018479912526513598,-0.10333334604899092,1.645782933183222,25.0,72.70582965946959,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550211279195,32.34935536965515,0.05797660550805383,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.383212504386902,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-10-27,3.172499895095825,3.172499895095825,3.427500009536743,3.0899999141693115,3.427500009536743,28924000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,317.2499895095825,33.349998474121094,-0.0034474008581141247,-0.0034474008581141247,-0.05650559402672284,1.6834256414698416,25.0,75.77295125610661,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.87742874122355,31.87742874122355,31.40550211330707,32.349355369140035,0.057976605381488605,26.87742874122355,4.999999999999999,65.43766687550416,0.4439102812478332,0.2538124061816666,0.3022773125705001,-0.28350000381469725,0.07543542366921689,32.55156884633694,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,1.3922875040769578,True,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
