date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,sma_200,trend_positive,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2024-01-24,61.32783126831055,61.36199951171875,62.8489990234375,59.9379997253418,60.30400085449219,560271000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,19.66730753580729,13.140000343322754,0.0010931594952936496,0.006885957522270836,0.024869279738174654,1.446172398040461,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,6.644808827539151,37.63069089852929,34.42080771415366,0.1504934191418027,0.026574053681248856,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-01-25,61.58269500732422,61.617000579833984,62.71900177001953,60.849998474121094,62.349998474121094,482777000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,19.749038647382687,13.449999809265137,0.0054388925424671,0.004182071850015401,0.004155683813180433,1.4478879873698383,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,6.644808827539151,37.63069089852929,34.42080771415366,0.1504934191418027,0.026574053681248856,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-01-26,60.99701690673828,61.03099822998047,61.78300094604492,60.573001861572266,60.959999084472656,390309000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,19.561217381403996,13.260000228881836,-0.0012704037021049608,-0.011513993303477688,-0.009510400446939404,1.433169205448946,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,6.644808827539151,37.63069089852929,34.42080771415366,0.1504934191418027,0.026574053681248856,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-01-29,62.43021774291992,62.46500015258789,62.48899841308594,60.90700149536133,61.231998443603516,348733000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,20.020833382239708,13.600000381469727,0.007919380649885843,0.00916979481296476,0.023496288184632563,1.4547647122650003,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,6.644808827539151,37.63069089852929,34.42080771415366,0.1504934191418027,0.026574053681248856,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-01-30,62.73904037475586,62.77399826049805,63.49300003051758,62.2599983215332,62.900001525878906,410735000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,20.119871237339115,13.3100004196167,-0.0007734532410523798,-0.00825151220140996,0.004946739888823215,1.4008374082172987,40.0,-571.2138978181503,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,10.062305898749054,34.42080771415366,1.5049341914180268,0.09938079899999065,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-01-31,61.49274444580078,61.527000427246094,62.26900100708008,60.70000076293945,61.439998626708984,453795000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,19.720192444630158,14.350000381469727,-0.016317320635176435,-0.020998442609020174,-0.019864878258625374,1.367034377929789,40.0,1900.9593559859882,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,13.85070775314958,34.42080771415366,1.5049341914180268,0.07219847662821455,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-01,62.99190902709961,63.027000427246094,63.191001892089844,61.650001525878906,62.099998474121094,369146000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,20.200961675399387,13.880000114440918,0.013088152875065706,0.01259614318808655,0.02437954052016078,1.3516736934359677,40.0,-189.4673389596751,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,16.485639683963548,34.42080771415366,1.5049341914180268,0.06065885335179033,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-02,66.12316131591797,66.16000366210938,66.5999984741211,63.689998626708984,63.9739990234375,476578000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,21.20512937888121,13.850000381469727,0.010527378920638375,0.010341246656113023,0.049708905923260494,1.391207686821419,40.0,-983.1325455520599,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,18.467610337532772,34.42080771415366,1.5049341914180268,0.05414885747116092,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-05,69.29339599609375,69.33200073242188,69.49700164794922,67.20500183105469,68.2249984741211,680078000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,22.22179510654547,13.670000076293945,-0.003641181932482751,0.0022744830032832564,0.04794433033154655,1.4085580419677348,40.0,1922.6810788267646,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,19.991774624369366,34.42080771415366,1.5049341914180268,0.05002057189965669,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-06,68.18501281738281,68.2229995727539,69.75399780273438,66.30000305175781,69.62999725341797,683111000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,21.866346016908302,13.0600004196167,0.0029033057127196837,-0.00458802510992995,-0.015995516470785565,1.422741182530666,40.0,1463.6962437728025,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,21.15730556917323,34.42080771415366,1.5049341914180268,0.047264997744184745,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-07,70.0599594116211,70.0989990234375,70.22000122070312,67.5999984741211,68.31900024414062,495575000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,22.467627892127403,12.829999923706055,0.008340408570300495,0.013232879577778522,0.027498049960160476,1.4463334812431885,40.0,1100.2651581806392,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.02122182183168,34.42080771415366,1.5049341914180268,0.04541074097026747,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-08,69.60221862792969,69.64099884033203,70.79399871826172,69.45500183105469,70.0739974975586,414422000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,22.320832961644882,12.789999961853027,0.000441680823142665,0.0031304998141539198,-0.006533619445155514,1.4939577477608728,40.0,1083.2907424164475,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.618111047751558,34.42080771415366,1.5049341914180268,0.04421235698634564,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-09,72.09284973144531,72.13300323486328,72.18499755859375,70.21199798583984,70.53299713134766,436637000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.119552318866436,12.930000305175781,0.0057794285609300555,0.013458135762596912,0.03578358202823506,1.5372401630216108,40.0,1223.9889104209167,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.968800349031817,34.42080771415366,1.5049341914180268,0.043537319529278425,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-12,72.20777130126953,72.24800109863281,74.61100006103516,71.25,72.5999984741211,613710000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.156410608536156,13.930000305175781,-0.0004389489532020674,-0.007602010483516608,0.0015942475512229493,1.5595439879868838,40.0,1082.6585038153635,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,23.08451292191597,34.42080771415366,1.5049341914180268,0.043319085976928726,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-13,72.08784484863281,72.12799835205078,73.44999694824219,69.62000274658203,70.4000015258789,602580000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.117948189759865,15.850000381469727,-0.01377305334094614,-0.016968874688319646,-0.0016609836224839025,1.4852803837885824,40.0,956.5044741533374,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.968800349031817,34.42080771415366,1.5049341914180268,0.043537319529278425,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-14,73.85885620117188,73.9000015258789,74.23600006103516,71.93800354003906,73.2020034790039,504917000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.685897924961186,14.380000114440918,0.009087639398436487,0.010455762642591182,0.024567480233946393,1.4924595444470667,40.0,937.0066222626554,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.618111047751558,34.42080771415366,1.5049341914180268,0.04421235698634564,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-15,72.61753845214844,72.65799713134766,73.9749984741211,72.4000015258789,73.86900329589844,420122000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.287819593380657,14.010000228881836,0.00689973803251509,-0.0020988282132083924,-0.016806554382767014,1.5017033457722968,40.0,1072.3357791977553,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,22.02122182183168,34.42080771415366,1.5049341914180268,0.04541074097026747,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-16,72.57256317138672,72.61299896240234,74.4020004272461,72.5009994506836,74.0999984741211,495327000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,23.273397103334084,14.239999771118164,-0.004979980381600746,-0.0091953516854264,-0.000619314744720656,1.490958648079789,40.0,986.7029859662085,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,21.15730556917323,34.42080771415366,1.5049341914180268,0.047264997744184745,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2024-02-20,69.413330078125,69.4520034790039,71.95600128173828,67.73400115966797,71.9469985961914,704833000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,22.260257525321766,15.420000076293945,-0.0055053951797489065,-0.010169387090388504,-0.04353208831155897,1.5552417674476995,40.0,2651.9850652420323,5.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4458583002532036,0.25179066998084765,0.3023510297659487,-0.1625,-0.006693331746800485,24.74526663625618,False,False,50.0,50.0,0.6644808827539151,19.991774624369366,34.42080771415366,1.5049341914180268,0.05002057189965669,0.029052194483768754,0.0,0.0,0.0,,False,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
