date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2020-09-16,2.1700000762939453,2.1700000762939453,2.259999990463257,1.7575000524520874,1.7575000524520874,77025200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,217.00000762939453,26.040000915527344,-0.003968621719216969,-0.003968621719216969,0.22425953714648816,1.0235913350104524,25.0,65.18788618525129,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404197216226322,32.35783634445826,0.0591850407191565,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.1700000762939453,,0.0,0,0.0,0.22425953714648816,0.05606488428662204,0.0,0.0,0.05606488428662204,1.1982965689335643,0.0
2020-09-17,2.299999952316284,2.299999952316284,2.442500114440918,2.1024999618530273,2.1424999237060547,68106800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,229.99999523162842,26.459999084472656,-0.008795262741012055,-0.008795262741012055,0.05990777486255228,0.9516087451002853,25.0,66.57982849864761,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404197839571555,32.357835721113034,0.05918488597429452,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.299999952316284,,0.0,0,0.0,0.05990777486255228,0.01497694371563807,0.0,0.0,0.01497694371563807,1.2162433892011244,0.0
2020-09-18,2.367500066757202,2.367500066757202,2.442500114440918,2.2274999618530273,2.299999952316284,69630000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,236.75000667572021,25.829999923706055,-0.015453794955930578,-0.015453794955930578,0.029347876452318955,0.5752834121593595,25.0,66.76716062637968,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404198390061925,32.35783517062266,0.05918474931575058,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.367500066757202,,0.0,0,0.0,0.029347876452318955,0.007336969113079739,0.0,0.0,0.007336969113079739,1.2251669293816805,0.0
2020-09-21,2.1875,2.1875,2.4000000953674316,2.0950000286102295,2.3375000953674316,30559200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,218.75,27.780000686645508,-0.011129571279935746,-0.011129571279935746,-0.0760295931073619,0.7361278615777156,25.0,67.31053806392114,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404198876212575,32.35783468447201,0.05918462862959274,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.367500066757202,,0.0,0,0.0,-0.0760295931073619,-0.019007398276840476,0.0,0.0,-0.019007398276840476,1.2018796935993092,-0.019007398276840434
2020-09-22,2.640000104904175,2.640000104904175,2.7925000190734863,2.4749999046325684,2.612499952316284,139010000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,264.0000104904175,26.860000610351562,0.010184379483847206,0.010184379483847206,0.20685719081333698,0.9114952128984041,25.0,65.94875550211711,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404199305543397,32.357834255141185,0.05918452204897318,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.20685719081333698,0.051714297703334244,0.0,0.0,0.051714297703334244,1.264034057877696,0.0
2020-09-23,2.509999990463257,2.509999990463257,2.7149999141693115,2.4800000190734863,2.6500000953674316,42604800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,250.99999904632568,28.579999923706055,-0.023190958000678163,-0.023190958000678163,-0.04924246563453705,1.1132397272803778,25.0,66.16959875813798,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404199684695364,32.35783387598922,0.05918442792524651,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.04924246563453705,-0.012310616408634262,0.0,0.0,-0.012310616408634262,1.2484730194637144,-0.012310616408634257
2020-09-24,2.2850000858306885,2.2850000858306885,2.452500104904175,2.252500057220459,2.427500009536743,31755200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,228.50000858306885,28.510000228881836,0.002665464023424269,0.002665464023424269,-0.08964139660854797,1.1531955018033706,25.0,66.72525060661249,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420001953325,32.35783354115134,0.059184344802464324,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.08964139660854797,-0.022410349152136994,0.0,0.0,-0.022410349152136994,1.2204943031905098,-0.03444508034877575
2020-09-25,2.505000114440918,2.505000114440918,2.5450000762939453,2.2750000953674316,2.297499895095825,30060800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,250.5000114440918,26.3799991607666,0.016166958226671246,0.016166958226671246,0.09628009643170343,1.2954133050339893,25.0,63.51237578574839,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420031523637,32.35783324544821,0.059184271394851454,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.09628009643170343,0.024070024107925858,0.0,0.0,0.024070024107925858,1.2498716304918915,-0.011204150155244348
2020-09-28,2.5225000381469727,2.5225000381469727,2.565000057220459,2.387500047683716,2.5399999618530273,27057200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,252.25000381469727,26.190000534057617,0.016609348926481804,0.016609348926481804,0.0069859971682917354,1.2654872252054563,25.0,62.57727375496981,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404200576378692,32.357832984305894,0.059184206566915074,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.0069859971682917354,0.0017464992920729339,0.0,0.0,0.0017464992920729339,1.2520545304097275,-0.009477218903485985
2020-09-29,2.5875000953674316,2.5875000953674316,2.6624999046325684,2.4825000762939453,2.5,20950400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,258.75000953674316,26.270000457763672,-0.005446025646855923,-0.005446025646855923,0.025768109509408665,1.3481349596760919,25.0,62.24159436469472,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404200806999576,32.35783275368501,0.05918414931587902,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.025768109509408665,0.006442027377352166,0.0,0.0,0.006442027377352166,1.260120299972565,-0.0030962440297711007
2020-09-30,2.549999952316284,2.549999952316284,2.690000057220459,2.515000104904175,2.5625,24316000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,254.99999523162842,26.3700008392334,0.007581970599847665,0.007581970599847665,-0.014492808374494848,1.2454042812713402,25.0,61.38737315110894,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420101066628,32.3578325500183,0.059184098756171366,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.014492808374494848,-0.003623202093623712,0.0,0.0,-0.003623202093623712,1.2555546294634865,-0.006708227805543835
2020-10-01,2.442500114440918,2.442500114440918,2.5625,2.422499895095825,2.5225000381469727,18216400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,244.2500114440918,26.700000762939453,0.006420000007290261,0.006420000007290261,-0.04215679995512123,1.177697083393286,25.0,61.291522108323754,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420119052913,32.35783237015546,0.05918405410572521,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.04215679995512123,-0.010539199988780307,0.0,0.0,-0.010539199988780307,1.2423220881267318,-0.01717672843991124
2020-10-02,2.3475000858306885,2.3475000858306885,2.444999933242798,2.325000047683716,2.3450000286102295,17362000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,234.75000858306885,27.6299991607666,-0.009494458004693396,-0.009494458004693396,-0.03889458512143196,1.2240675606176135,25.0,61.84599481788112,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201349370233,32.35783221131435,0.05918401467388086,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.03889458512143196,-0.00972364628035799,0.0,0.0,-0.00972364628035799,1.2302421875755116,-0.026733354288665884
2020-10-05,2.365000009536743,2.365000009536743,2.3975000381469727,2.3125,2.359999895095825,11220000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,236.50000095367432,27.959999084472656,0.017733086187020408,0.017733086187020408,0.007454706311485371,1.1510260508326706,25.0,60.80977410965452,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201489646553,32.35783207103803,0.059183979850701965,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.007454706311485371,0.0018636765778713427,0.0,0.0,0.0018636765778713427,1.2325349611256051,-0.02491950003703041
2020-10-06,2.2825000286102295,2.2825000286102295,2.4600000381469727,2.2750000953674316,2.390000104904175,18141600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,228.25000286102295,29.479999542236328,-0.014215967009112207,-0.014215967009112207,-0.034883712724666616,1.1901057714288201,25.0,60.80372555206129,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201613527878,32.35783194715671,0.05918394909754053,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,-0.034883712724666616,-0.008720928181166654,0.0,0.0,-0.008720928181166654,1.2217861122488516,-0.03342310704806362
2020-10-07,2.3399999141693115,2.3399999141693115,2.390000104904175,2.2925000190734863,2.307499885559082,13234400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,233.99999141693115,28.059999465942383,0.017406673685050666,0.017406673685050666,0.025191625339909596,1.2856132655889818,25.0,59.96585403626594,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201722930395,32.35783183775419,0.05918392193870474,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,2.640000104904175,,0.0,0,0.0,0.025191625339909596,0.006297906334977399,0.0,0.0,0.006297906334977399,1.2294808067451708,-0.027335696310699042
2020-10-08,3.372499942779541,3.372499942779541,3.4100000858306885,2.297499895095825,2.384999990463257,305814400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,337.2499942779541,26.360000610351562,0.008862510057295214,0.008862510057295214,0.44123934465047276,1.726777074244785,25.0,81.33970356003361,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201819546344,32.35783174113824,0.059183897954100624,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.372499942779541,,0.0,0,0.0,0.44123934465047276,0.11030983616261819,0.0,0.0,0.11030983616261819,1.3651046331023142,0.0
2020-10-09,3.005000114440918,3.005000114440918,3.700000047683716,2.9749999046325684,3.2074999809265137,308611200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,300.5000114440918,25.0,0.00893015107080064,0.00893015107080064,-0.1089695580649106,1.5627312839716234,25.0,75.65788948383435,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201904870174,32.357831655814415,0.05918387677273383,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.372499942779541,,0.0,0,0.0,-0.1089695580649106,-0.02724238951622765,0.0,0.0,-0.02724238951622765,1.3279159209569338,-0.02724238951622777
2020-10-12,2.950000047683716,2.950000047683716,3.192500114440918,2.8499999046325684,2.9149999618530273,94622800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,295.0000047683716,25.06999969482422,0.016087606959996226,0.016087606959996226,-0.018302850137306925,1.454502971647328,25.0,74.21229147144108,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404201980221664,32.35783158046292,0.05918385806697089,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.372499942779541,,0.0,0,0.0,-0.018302850137306925,-0.004575712534326731,0.0,0.0,-0.004575712534326731,1.321839759432879,-0.03169344870738016
2020-10-13,2.9700000286102295,2.9700000286102295,3.1050000190734863,2.9124999046325684,2.932499885559082,40718800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,297.00000286102295,26.06999969482422,-0.006526084160733192,-0.006526084160733192,0.006779654441774419,1.5109237896047285,25.0,72.97507525804734,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420204676635,32.357831513918235,0.05918384154747128,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.372499942779541,,0.0,0,0.0,0.006779654441774419,0.0016949136104436047,0.0,0.0,0.0016949136104436047,1.3240801636319672,-0.03005225275451264
2020-10-14,3.0625,3.0625,3.1700000762939453,3.012500047683716,3.1675000190734863,43045600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,306.25,26.399999618530273,-0.006283415235342593,-0.006283415235342593,0.03114477121168746,1.4886813954485376,25.0,72.06814069428255,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.40420210553354,32.35783145515105,0.059183826958711785,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.372499942779541,,0.0,0,0.0,0.03114477121168746,0.007786192802921865,0.0,0.0,0.007786192802921865,1.3343897070725301,-0.022500052585699502
2020-10-15,3.4574999809265137,3.4574999809265137,3.7750000953674316,2.997499942779541,2.997499942779541,159579200,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,345.74999809265137,26.969999313354492,-0.0012358597557926565,-0.0012358597557926565,0.12897958560865752,1.45719377029718,25.0,74.49537873001856,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202157432234,32.35783140325235,0.05918381407503402,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.4574999809265137,,0.0,0,0.0,0.12897958560865752,0.03224489640216438,0.0,0.0,0.03224489640216438,1.3774169649371983,0.0
2020-10-16,3.327500104904175,3.327500104904175,3.4749999046325684,3.2699999809265137,3.442500114440918,46606400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,332.7500104904175,27.40999984741211,-0.0006042919570593552,-0.0006042919570593552,-0.03759938589717726,1.4632880679717544,25.0,73.06070730950069,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202203265204,32.35783135741938,0.05918380269715387,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.4574999809265137,,0.0,0,0.0,-0.03759938589717726,-0.009399846474294316,0.0,0.0,-0.009399846474294316,1.3644694569357,-0.009399846474294418
2020-10-19,3.4774999618530273,3.4774999618530273,3.625,3.3450000286102295,3.359999895095825,52676400,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,347.74999618530273,29.18000030517578,-0.015203428401004304,-0.015203428401004304,0.04507884364234216,1.333262816371849,25.0,72.70666827919368,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202243741388,32.3578313169432,0.05918379264907892,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.4774999618530273,,0.0,0,0.0,0.04507884364234216,0.01126971091058554,0.0,0.0,0.01126971091058554,1.379846633261689,0.0
2020-10-20,3.4649999141693115,3.4649999141693115,3.5350000858306885,3.4175000190734863,3.507499933242798,26416000,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,346.49999141693115,29.350000381469727,0.004005716435394158,0.004005716435394158,-0.003594550056315482,1.3518307657730526,25.0,71.78061870245668,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202279486864,32.35783128119772,0.05918378377538622,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.4774999618530273,,0.0,0,0.0,-0.003594550056315482,-0.0008986375140788705,0.0,0.0,-0.0008986375140788705,1.3786066513133646,-0.0008986375140788973
2020-10-21,3.5250000953674316,3.5250000953674316,3.6050000190734863,3.450000047683716,3.4749999046325684,21447600,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,352.50000953674316,28.649999618530273,-0.0018929287880528056,-0.0018929287880528056,0.01731607003877933,1.3213383675446035,25.0,71.0222026041138,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202311054544,32.35783124963004,0.059183775938818094,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.5250000953674316,,0.0,0,0.0,0.01731607003877933,0.0043290175096948325,0.0,0.0,0.0043290175096948325,1.3845746636458818,0.0
2020-10-22,3.7274999618530273,3.7274999618530273,3.9674999713897705,3.547499895095825,3.549999952316284,64848800,GME,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,2.0225502731605256,372.74999618530273,28.110000610351562,0.005485292518808249,0.005485292518808249,0.05744676908001267,1.3515092296150077,25.0,70.92751175286517,95.0,100.0,100.0,21.36,79.01,74.01,35.0,0,0.0,EARLY,60.1,False,31.881016780342293,31.881016780342293,31.404202338932713,32.35783122175187,0.05918376901815915,26.881016780342293,4.999999999999999,65.42898448087949,0.4440217956529311,0.2538761690301369,0.30210203531693214,-0.28350000381469725,0.08368134417941123,32.5515688463368,False,True,"⚠️ PUMP RISK
Weak fundamentals (F=32%) with elevated technicals (T=95%).
High risk of correction. Avoid entry.",19.38,0.25,0.25,False,0.25,1.5575000047683716,2020-09-10,3.7274999618530273,,0.0,0,0.0,0.05744676908001267,0.014361692270003168,0.0,0.0,0.014361692270003168,1.404459498890007,0.0
